,trt_imdb_score,trt_duration,trt_language,country,budget,gross,trt_content_rating,trt_genre
2996,6,longa_metragem,english,USA,12000000.0,1506998.0,PG-13,Crime
2997,7,longa_metragem,english,USA,12000000.0,860002.0,PG,Adventure
2999,7,longa_metragem,english,USA,10000000.0,447750.0,R,Crime
3000,6,longa_metragem,english,USA,12000000.0,333976.0,R,Comedy
3002,6,longa_metragem,english,USA,8000000.0,303439.0,R,Drama
3006,4,longa_metragem,english,USA,12000000.0,175370.0,R,Comedy
3016,5,longa_metragem,english,USA,12000000.0,91443253.0,PG,Biography
3019,6,longa_metragem,english,USA,11500000.0,57469179.0,R,Fantasy
3023,7,longa_metragem,english,USA,11000000.0,148170000.0,PG,Comedy
3024,8,longa_metragem,english,USA,11000000.0,460935665.0,PG,Action
3025,6,longa_metragem,english,USA,11500000.0,35537564.0,R,Comedy
3026,8,longa_metragem,english,USA,11000000.0,111722000.0,PG-13,Drama
3028,4,longa_metragem,english,USA,11000000.0,90556401.0,G,Comedy
3029,7,longa_metragem,english,USA,25000000.0,93571803.0,R,Biography
3031,7,longa_metragem,english,USA,11000000.0,52929168.0,R,Comedy
3032,6,longa_metragem,english,USA,11000000.0,50461335.0,PG-13,Drama
3034,7,longa_metragem,english,USA,11000000.0,49797148.0,R,Comedy
3036,7,longa_metragem,english,USA,13000000.0,46563158.0,R,Crime
3037,7,longa_metragem,english,USA,11000000.0,41227069.0,PG,Drama
3039,6,longa_metragem,english,USA,10500000.0,38201895.0,R,Drama
3042,7,longa_metragem,english,USA,11000000.0,37766350.0,PG-13,Drama
3043,4,longa_metragem,english,USA,11000000.0,23978402.0,PG-13,Comedy
3044,6,longa_metragem,english,USA,12000000.0,21370057.0,R,Crime
3046,5,longa_metragem,english,USA,12000000.0,4884663.0,PG,Horror
3049,6,longa_metragem,english,USA,11000000.0,13903262.0,PG-13,Comedy
3050,5,longa_metragem,english,USA,11000000.0,13592872.0,R,Comedy
3052,5,longa_metragem,english,USA,11000000.0,13558739.0,R,Comedy
3053,7,longa_metragem,english,USA,11000000.0,13103828.0,R,Crime
3055,7,longa_metragem,english,USA,11000000.0,10214647.0,R,Biography
3056,7,longa_metragem,english,USA,13000000.0,11501093.0,R,Comedy
3058,7,longa_metragem,english,USA,11000000.0,9170214.0,PG-13,Drama
3062,6,longa_metragem,english,USA,11000000.0,2832826.0,R,Comedy
3063,7,longa_metragem,english,USA,11000000.0,13214255.0,R,Drama
3064,6,longa_metragem,english,USA,5000000.0,16017403.0,R,Drama
3065,5,longa_metragem,english,USA,11000000.0,2807854.0,PG-13,Adventure
3068,6,longa_metragem,english,USA,11000000.0,352786.0,PG-13,Biography
3071,5,longa_metragem,english,USA,10800000.0,56729973.0,R,Horror
3078,5,longa_metragem,english,USA,10600000.0,22160085.0,PG-13,Horror
3080,7,longa_metragem,english,USA,10500000.0,434949459.0,PG,Family
3081,6,longa_metragem,english,USA,10000000.0,11043445.0,PG-13,Comedy
3089,8,longa_metragem,english,USA,10000000.0,138339411.0,R,Drama
3091,6,longa_metragem,english,USA,10000000.0,80150343.0,R,Horror
3092,6,longa_metragem,english,USA,10000000.0,85300000.0,R,Action
3093,5,longa_metragem,english,USA,10000000.0,68353550.0,PG-13,Comedy
3095,5,longa_metragem,english,USA,10000000.0,63319509.0,PG-13,Comedy
3097,5,longa_metragem,english,USA,10000000.0,63270259.0,R,Horror
3099,5,longa_metragem,english,USA,6000000.0,63231524.0,PG-13,Comedy
3100,7,longa_metragem,english,USA,13800000.0,52293982.0,R,Drama
3102,6,longa_metragem,english,USA,10000000.0,50752337.0,PG,Comedy
3103,5,longa_metragem,english,USA,10000000.0,110175871.0,PG-13,Horror
3104,7,longa_metragem,english,USA,12000000.0,38624000.0,PG-13,Comedy
3106,6,longa_metragem,english,USA,10000000.0,40485039.0,PG,Adventure
3109,6,longa_metragem,english,USA,23000000.0,36696761.0,G,Animation
3112,6,longa_metragem,english,USA,10000000.0,35794166.0,PG-13,Horror
3113,6,longa_metragem,english,USA,10000000.0,33583175.0,PG-13,Horror
3114,5,longa_metragem,english,USA,20000000.0,32983713.0,R,Comedy
3116,6,longa_metragem,english,USA,10000000.0,33000000.0,PG-13,Action
3119,6,longa_metragem,english,USA,9000000.0,31487293.0,PG-13,Comedy
3120,7,longa_metragem,english,USA,10000000.0,30651422.0,R,Adventure
3121,5,longa_metragem,english,USA,10000000.0,30306281.0,R,Comedy
3122,6,longa_metragem,english,USA,10000000.0,29500000.0,PG,Fantasy
3123,6,longa_metragem,english,USA,17000000.0,30050028.0,R,Action
3124,5,longa_metragem,english,USA,10000000.0,29392418.0,R,Action
3125,5,longa_metragem,english,USA,8500000.0,28563926.0,PG-13,Drama
3126,5,longa_metragem,english,USA,12000000.0,28435406.0,PG-13,Comedy
3127,6,longa_metragem,english,USA,10000000.0,25339117.0,PG-13,Comedy
3128,7,longa_metragem,english,USA,10000000.0,25600000.0,PG-13,Crime
3131,5,longa_metragem,english,USA,10000000.0,27736779.0,R,Horror
3132,5,longa_metragem,english,USA,17000000.0,24397469.0,PG-13,Drama
3133,4,longa_metragem,english,USA,10000000.0,20384136.0,R,Horror
3134,5,longa_metragem,english,USA,10000000.0,25464480.0,PG-13,Mystery
3135,6,longa_metragem,english,USA,10000000.0,20338609.0,PG-13,Comedy
3136,5,longa_metragem,english,USA,10000000.0,18272447.0,R,Drama
3139,7,longa_metragem,english,USA,9000000.0,17096053.0,R,Comedy
3140,4,longa_metragem,english,USA,10000000.0,21371425.0,PG-13,Action
3142,6,longa_metragem,english,USA,10000000.0,17655201.0,G,Drama
3143,5,longa_metragem,english,USA,25000000.0,16247775.0,PG,Comedy
3144,6,longa_metragem,english,USA,10000000.0,16153600.0,R,Drama
3145,6,longa_metragem,english,USA,10000000.0,16033556.0,PG-13,Action
3146,7,longa_metragem,english,USA,11000000.0,16667084.0,PG-13,Comedy
3147,6,longa_metragem,english,USA,12600000.0,15417771.0,R,Horror
3149,6,longa_metragem,english,USA,30000000.0,15156200.0,R,Action
3150,7,longa_metragem,english,USA,10000000.0,21589307.0,PG-13,Drama
3151,5,longa_metragem,english,USA,10000000.0,20339754.0,R,Comedy
3152,4,longa_metragem,english,USA,10000000.0,28873374.0,PG,Documentary
3154,5,longa_metragem,english,USA,3000000.0,13684949.0,PG,Adventure
3156,6,longa_metragem,english,USA,10000000.0,12570442.0,R,Comedy
3157,7,longa_metragem,english,USA,10000000.0,12514138.0,R,Drama
3158,7,longa_metragem,english,USA,5000000.0,43771291.0,R,Mystery
3159,7,longa_metragem,english,USA,10000000.0,11703287.0,PG-13,Adventure
3160,5,longa_metragem,english,USA,22000000.0,11560259.0,PG-13,Comedy
3161,7,longa_metragem,english,USA,10000000.0,10824921.0,R,Comedy
3163,7,longa_metragem,english,USA,10000000.0,14479776.0,PG-13,Biography
3164,6,longa_metragem,english,USA,10000000.0,9801782.0,R,Comedy
3165,5,longa_metragem,english,USA,10000000.0,8070311.0,PG,Comedy
3167,5,longa_metragem,english,USA,10000000.0,8460995.0,R,Action
3169,4,longa_metragem,english,USA,6000000.0,8828771.0,R,Comedy
3171,5,longa_metragem,english,USA,10000000.0,7563670.0,PG-13,Comedy
3172,6,longa_metragem,english,USA,10000000.0,6619173.0,R,Adventure
3175,8,longa_metragem,english,USA,7500000.0,6712241.0,R,Crime
3176,6,longa_metragem,english,USA,10000000.0,6842058.0,R,Action
3177,5,longa_metragem,english,USA,10000000.0,6491350.0,PG,Animation
3180,5,longa_metragem,english,USA,10000000.0,6044618.0,R,Action
3181,6,longa_metragem,english,USA,10000000.0,7764027.0,R,Comedy
3184,6,longa_metragem,english,USA,9000000.0,21569041.0,PG-13,Drama
3185,4,longa_metragem,english,USA,16000000.0,4356743.0,PG,Comedy
3186,7,longa_metragem,english,USA,10000000.0,5484375.0,PG-13,Adventure
3188,6,longa_metragem,english,USA,10000000.0,4244155.0,R,Comedy
3190,5,longa_metragem,english,USA,10000000.0,3333823.0,PG-13,Drama
3192,7,longa_metragem,english,USA,9000000.0,3193102.0,R,Crime
3195,5,longa_metragem,english,USA,10000000.0,3060858.0,R,Action
3197,3,longa_metragem,english,USA,10000000.0,2331318.0,R,Comedy
3198,6,longa_metragem,english,USA,10000000.0,2185266.0,R,Comedy
3199,4,longa_metragem,english,USA,10000000.0,26583369.0,PG-13,Horror
3200,5,longa_metragem,english,USA,14000000.0,800000.0,PG,Adventure
3201,6,longa_metragem,english,USA,10000000.0,7574066.0,R,Comedy
3202,7,longa_metragem,english,USA,10000000.0,1754319.0,PG-13,Drama
3204,5,longa_metragem,english,USA,10000000.0,1631839.0,R,Comedy
3206,6,longa_metragem,english,USA,10000000.0,1939441.0,R,Biography
3210,6,longa_metragem,english,USA,11000000.0,1987762.0,R,Crime
3211,6,longa_metragem,english,USA,5000000.0,1474508.0,R,Comedy
3213,5,longa_metragem,english,USA,10000000.0,900926.0,R,Comedy
3217,5,longa_metragem,english,USA,10000000.0,578527.0,R,Action
3219,5,longa_metragem,english,USA,10000000.0,365734.0,R,Drama
3221,6,longa_metragem,english,USA,5000000.0,3093491.0,R,Biography
3224,7,longa_metragem,english,USA,4000000.0,228524.0,R,Comedy
3228,6,longa_metragem,english,USA,10000000.0,131617.0,R,Drama
3230,3,longa_metragem,english,USA,6200000.0,126247.0,PG,Comedy
3234,3,longa_metragem,english,USA,10000000.0,15447.0,R,Comedy
3235,5,longa_metragem,english,USA,10000000.0,19348.0,PG-13,Comedy
3236,5,longa_metragem,english,USA,8000000.0,100503.0,R,Comedy
3237,4,longa_metragem,english,USA,5000000.0,92900.0,PG-13,Comedy
3241,3,longa_metragem,english,USA,10000000.0,5561.0,PG-13,Comedy
3244,6,longa_metragem,english,USA,6500000.0,70527.0,R,Comedy
3259,6,longa_metragem,english,USA,9600000.0,2483955.0,R,Drama
3260,6,longa_metragem,english,USA,9500000.0,57176582.0,R,Comedy
3265,4,longa_metragem,english,USA,10500000.0,14114488.0,PG-13,Horror
3267,7,longa_metragem,english,USA,9400000.0,46300000.0,R,Action
3278,7,longa_metragem,english,USA,83532.0,30859000.0,R,Horror
3279,6,longa_metragem,english,USA,10000000.0,3571735.0,R,Biography
3280,8,longa_metragem,english,USA,9000000.0,50000000.0,G,Drama
3284,6,longa_metragem,english,USA,9000000.0,36049108.0,R,Action
3285,6,longa_metragem,english,USA,9000000.0,34074895.0,R,Comedy
3286,6,longa_metragem,english,USA,9000000.0,33244684.0,R,Fantasy
3287,8,longa_metragem,english,USA,9000000.0,24530513.0,PG-13,Documentary
3288,6,longa_metragem,english,USA,9000000.0,71519230.0,R,Action
3289,4,longa_metragem,english,USA,9000000.0,20035310.0,PG-13,Comedy
3290,7,longa_metragem,english,USA,9000000.0,18225165.0,R,Adventure
3291,7,longa_metragem,english,USA,20000000.0,17804273.0,R,Drama
3292,7,longa_metragem,english,USA,8000000.0,16938179.0,R,Crime
3294,4,longa_metragem,english,USA,9000000.0,16235293.0,R,Horror
3299,6,longa_metragem,english,USA,8500000.0,6047856.0,R,Action
3300,7,longa_metragem,english,USA,9000000.0,4681503.0,R,Comedy
3301,6,longa_metragem,english,USA,8000000.0,4350774.0,PG-13,Comedy
3305,6,longa_metragem,english,USA,9000000.0,2955039.0,PG-13,Biography
3306,5,longa_metragem,english,USA,9000000.0,1530535.0,R,Comedy
3307,6,longa_metragem,english,USA,9000000.0,4881867.0,R,Comedy
3310,5,longa_metragem,english,USA,9000000.0,11860839.0,PG,Documentary
3315,6,longa_metragem,english,USA,9000000.0,883887.0,PG,Drama
3328,6,longa_metragem,english,USA,8600000.0,14373825.0,R,Crime
3332,7,longa_metragem,english,USA,7000000.0,39462438.0,R,Drama
3333,6,longa_metragem,english,USA,8500000.0,29200000.0,R,Drama
3334,5,longa_metragem,english,USA,8500000.0,21564616.0,PG-13,Comedy
3337,7,longa_metragem,english,USA,8000000.0,14879556.0,R,Comedy
3339,6,longa_metragem,english,USA,8500000.0,34017854.0,PG-13,Comedy
3340,2,longa_metragem,english,USA,22000000.0,4273372.0,PG-13,Drama
3346,6,longa_metragem,english,USA,9000000.0,6262942.0,PG-13,Action
3347,7,longa_metragem,english,USA,8000000.0,1997807.0,R,Adventure
3353,6,longa_metragem,english,USA,8500000.0,140244.0,R,Horror
3355,8,longa_metragem,english,USA,8000000.0,107930000.0,R,Crime
3357,7,longa_metragem,english,USA,8500000.0,32279955.0,R,Crime
3358,5,longa_metragem,english,USA,8550000.0,4992159.0,R,Comedy
3359,8,longa_metragem,english,USA,8200000.0,163214286.0,G,Biography
3360,6,longa_metragem,english,USA,8000000.0,69800000.0,PG,Comedy
3361,7,longa_metragem,english,USA,8000000.0,59889948.0,R,Comedy
3362,8,longa_metragem,english,USA,8000000.0,52287414.0,R,Adventure
3364,3,longa_metragem,english,USA,8000000.0,40066497.0,PG-13,Drama
3365,7,longa_metragem,english,USA,8000000.0,36500000.0,PG,Biography
3366,6,longa_metragem,english,USA,8000000.0,27362712.0,PG-13,Comedy
3367,5,longa_metragem,english,USA,8000000.0,34746109.0,R,Comedy
3368,7,longa_metragem,english,USA,8000000.0,34963967.0,R,Comedy
3369,5,longa_metragem,english,USA,8000000.0,25926543.0,PG-13,Horror
3371,6,longa_metragem,english,USA,8000000.0,26049082.0,R,Comedy
3377,6,longa_metragem,english,USA,8000000.0,18090181.0,R,Fantasy
3378,5,longa_metragem,english,USA,8000000.0,17843379.0,PG-13,Comedy
3380,6,longa_metragem,english,USA,8000000.0,17278980.0,R,Comedy
3381,5,longa_metragem,english,USA,8000000.0,16699684.0,PG,Comedy
3383,7,longa_metragem,english,USA,7000000.0,15047419.0,R,Crime
3384,6,longa_metragem,english,USA,5000000.0,14015786.0,R,Drama
3386,6,longa_metragem,english,USA,8000000.0,10269307.0,R,Action
3388,7,longa_metragem,english,USA,8000000.0,17536788.0,PG-13,Comedy
3389,7,longa_metragem,english,USA,8000000.0,58401464.0,PG-13,Comedy
3392,5,longa_metragem,english,USA,8000000.0,10106233.0,PG,Comedy
3394,5,longa_metragem,english,USA,8000000.0,4692814.0,PG-13,Comedy
3395,5,longa_metragem,english,USA,8000000.0,5018450.0,R,Comedy
3398,7,longa_metragem,english,USA,8000000.0,3442820.0,R,Animation
3401,6,longa_metragem,english,USA,8000000.0,2275557.0,R,Action
3403,7,longa_metragem,english,USA,8000000.0,6350058.0,PG-13,Comedy
3406,6,longa_metragem,english,USA,8000000.0,532190.0,PG-13,Biography
3409,7,longa_metragem,english,USA,8000000.0,16168741.0,R,Drama
3410,6,longa_metragem,english,USA,8000000.0,568695.0,R,Drama
3411,6,longa_metragem,english,USA,8000000.0,398420.0,R,Crime
3413,5,longa_metragem,english,USA,8000000.0,336456.0,R,Comedy
3416,5,longa_metragem,english,USA,8000000.0,127144.0,PG-13,Comedy
3418,6,longa_metragem,english,USA,8000000.0,108662.0,R,Crime
3420,6,longa_metragem,english,USA,8000000.0,53481.0,R,Crime
3434,7,longa_metragem,english,USA,7500000.0,106593296.0,PG,Comedy
3435,6,longa_metragem,english,USA,7500000.0,43490057.0,R,Comedy
3438,7,longa_metragem,english,USA,6500000.0,24792061.0,R,Comedy
3439,5,longa_metragem,english,USA,10000000.0,17544812.0,R,Horror
3443,7,longa_metragem,english,USA,7500000.0,10460089.0,R,Crime
3445,3,longa_metragem,english,USA,7500000.0,4131640.0,PG-13,Comedy
3447,6,longa_metragem,english,USA,8000000.0,10814185.0,R,Comedy
3462,3,longa_metragem,english,USA,7500000.0,12610552.0,PG-13,Action
3463,7,longa_metragem,english,USA,7500000.0,143492840.0,PG-13,Comedy
3466,9,longa_metragem,english,USA,6000000.0,134821952.0,R,Crime
3467,6,longa_metragem,english,USA,4000000.0,94900000.0,R,Drama
3468,7,longa_metragem,english,USA,7500000.0,32391374.0,PG-13,Comedy
3470,6,longa_metragem,english,USA,7000000.0,113709992.0,R,Comedy
3471,4,longa_metragem,english,USA,11000000.0,32131483.0,PG-13,Horror
3473,7,longa_metragem,english,USA,5000000.0,34099640.0,PG,Drama
3475,5,longa_metragem,english,USA,6600000.0,37295394.0,PG-13,Comedy
3477,7,longa_metragem,english,USA,7500000.0,31501218.0,PG,Biography
3479,7,longa_metragem,english,USA,7000000.0,25625110.0,R,Action
3482,6,longa_metragem,english,USA,9000000.0,25000000.0,PG,Action
3484,5,longa_metragem,english,USA,7000000.0,20257000.0,R,Action
3487,4,longa_metragem,english,USA,7000000.0,15818967.0,R,Horror
3488,6,longa_metragem,english,USA,7000000.0,14891000.0,R,Comedy
3489,6,longa_metragem,english,USA,7000000.0,16901126.0,R,Crime
3491,7,longa_metragem,english,USA,7000000.0,17474107.0,R,Comedy
3492,6,longa_metragem,english,USA,7000000.0,14003141.0,R,Crime
3494,6,longa_metragem,english,USA,7000000.0,12583510.0,R,Horror
3496,7,longa_metragem,english,USA,7000000.0,9190525.0,R,Comedy
3497,7,longa_metragem,english,USA,7500000.0,9176553.0,PG-13,Drama
3498,6,longa_metragem,english,USA,7000000.0,9094451.0,R,Action
3500,7,longa_metragem,english,USA,7000000.0,9166863.0,R,Drama
3501,7,longa_metragem,english,USA,7000000.0,8373585.0,R,Drama
3502,6,longa_metragem,english,USA,7000000.0,7292175.0,R,Comedy
3505,2,longa_metragem,english,USA,7000000.0,5694308.0,PG-13,Comedy
3508,6,longa_metragem,english,USA,7000000.0,4720371.0,PG,Adventure
3511,6,longa_metragem,english,USA,7000000.0,2344847.0,R,Drama
3512,6,longa_metragem,english,USA,7000000.0,7455447.0,R,Comedy
3513,6,longa_metragem,english,USA,7000000.0,2148212.0,PG,Drama
3514,6,longa_metragem,english,USA,7000000.0,2062066.0,R,Biography
3515,6,longa_metragem,english,USA,7000000.0,1654367.0,R,Biography
3518,6,longa_metragem,english,USA,7000000.0,1889522.0,G,Drama
3520,7,longa_metragem,english,USA,4825000.0,1110286.0,R,Drama
3523,6,longa_metragem,english,USA,7000000.0,1768416.0,R,Comedy
3525,2,longa_metragem,english,USA,10000000.0,306715.0,PG-13,Comedy
3526,7,longa_metragem,english,USA,7000000.0,382946.0,R,Drama
3528,6,longa_metragem,english,USA,3500000.0,236266.0,R,Adventure
3530,6,longa_metragem,english,USA,7000000.0,532988.0,PG-13,Biography
3531,5,longa_metragem,english,USA,7000000.0,453079.0,R,Comedy
3533,6,longa_metragem,english,USA,7000000.0,46451.0,R,Comedy
3540,7,longa_metragem,english,USA,6900000.0,41400000.0,R,Western
3542,7,longa_metragem,english,USA,6900000.0,7993039.0,R,Comedy
3547,7,longa_metragem,english,USA,6800000.0,49526.0,R,Comedy
3548,6,longa_metragem,english,USA,6800000.0,10696.0,R,Crime
3554,5,longa_metragem,english,USA,6500000.0,84263837.0,R,Horror
3556,7,longa_metragem,english,USA,6000000.0,57504069.0,R,Crime
3557,6,longa_metragem,english,USA,6500000.0,54215416.0,PG-13,Biography
3559,7,longa_metragem,english,USA,6500000.0,31899000.0,NC-17,Mystery
3560,6,longa_metragem,english,USA,6500000.0,24103594.0,PG,Adventure
3561,7,longa_metragem,english,USA,6500000.0,16842303.0,R,Comedy
3562,5,longa_metragem,english,USA,6500000.0,13367101.0,R,Comedy
3564,3,longa_metragem,english,USA,6500000.0,10149779.0,PG-13,Horror
3568,6,longa_metragem,english,USA,6500000.0,2024854.0,PG-13,Drama
3570,6,longa_metragem,english,USA,6500000.0,1029017.0,R,Drama
3572,7,longa_metragem,english,USA,6500000.0,66637.0,R,Drama
3580,7,longa_metragem,english,USA,6000000.0,2122561.0,R,Comedy
3581,7,longa_metragem,english,USA,6000000.0,181360000.0,PG-13,Musical
3583,7,longa_metragem,english,USA,6000000.0,119078393.0,R,Documentary
3584,8,longa_metragem,english,USA,6000000.0,102308900.0,PG,Biography
3585,7,longa_metragem,english,USA,6000000.0,102300000.0,R,Comedy
3586,7,longa_metragem,english,USA,6000000.0,54800000.0,R,Drama
3588,7,longa_metragem,english,USA,6000000.0,43650000.0,R,Crime
3589,7,longa_metragem,english,USA,6000000.0,39800000.0,R,Comedy
3590,6,longa_metragem,english,USA,6000000.0,27457409.0,R,Comedy
3591,6,longa_metragem,english,USA,6000000.0,25047631.0,R,Comedy
3592,8,longa_metragem,english,USA,6000000.0,23272306.0,R,Crime
3593,5,longa_metragem,english,USA,8000000.0,22168359.0,NC-17,Fantasy
3595,7,longa_metragem,english,USA,6000000.0,26236603.0,R,Drama
3596,6,longa_metragem,english,USA,8000000.0,20400000.0,R,Drama
3597,7,longa_metragem,english,USA,6000000.0,18621249.0,PG-13,Comedy
3599,5,longa_metragem,english,USA,6500000.0,14545844.0,R,Comedy
3600,2,longa_metragem,english,USA,6000000.0,13235267.0,PG,Comedy
3603,6,longa_metragem,english,USA,6000000.0,12793213.0,R,Comedy
3606,6,longa_metragem,english,USA,6000000.0,11797927.0,R,Comedy
3608,5,longa_metragem,english,USA,3000000.0,11642254.0,NC-17,Horror
3609,6,longa_metragem,english,USA,5000000.0,9203192.0,PG-13,Comedy
3611,7,longa_metragem,english,USA,6000000.0,8596914.0,R,Biography
3612,5,longa_metragem,english,USA,6000000.0,6851636.0,R,Comedy
3613,7,longa_metragem,english,USA,6000000.0,11434867.0,PG-13,Drama
3614,5,longa_metragem,other,USA,6000000.0,5895238.0,R,Comedy
3615,7,longa_metragem,english,USA,6000000.0,6670712.0,PG-13,Comedy
3617,4,longa_metragem,english,USA,6500000.0,4693919.0,R,Comedy
3618,7,longa_metragem,english,USA,6000000.0,4859475.0,R,Drama
3620,5,longa_metragem,english,USA,6000000.0,4542775.0,R,Comedy
3621,6,longa_metragem,english,USA,6000000.0,3588432.0,R,Comedy
3624,7,longa_metragem,english,USA,6000000.0,3029081.0,R,Comedy
3625,6,longa_metragem,english,USA,6000000.0,3273588.0,PG-13,Action
3627,7,longa_metragem,english,USA,6000000.0,2207975.0,PG-13,Drama
3628,5,longa_metragem,english,USA,6000000.0,2025238.0,R,Comedy
3631,7,longa_metragem,english,USA,6000000.0,2077046.0,R,Comedy
3634,3,longa_metragem,english,USA,6000000.0,869325.0,PG-13,Action
3635,5,longa_metragem,english,USA,6000000.0,399611.0,PG,Biography
3637,6,longa_metragem,english,USA,6000000.0,115862.0,R,Drama
3639,6,longa_metragem,english,USA,6000000.0,117560.0,R,Drama
3642,4,longa_metragem,english,USA,6000000.0,36497.0,R,Comedy
3647,6,longa_metragem,english,USA,12000000.0,65804.0,R,Crime
3663,6,longa_metragem,english,USA,5600000.0,3064356.0,PG-13,Drama
3664,2,longa_metragem,english,USA,5600000.0,7009668.0,PG-13,Action
3668,8,longa_metragem,english,USA,5500000.0,159600000.0,PG,Comedy
3670,5,longa_metragem,english,USA,5500000.0,50382128.0,PG-13,Comedy
3672,6,longa_metragem,english,USA,3000000.0,24475193.0,R,Comedy
3674,7,longa_metragem,english,USA,7000000.0,6200756.0,R,Comedy
3679,6,longa_metragem,english,USA,5000000.0,1056102.0,R,Crime
3680,7,longa_metragem,english,USA,6500000.0,27545445.0,R,Drama
3681,4,longa_metragem,english,USA,5500000.0,56007.0,R,Comedy
3687,5,longa_metragem,english,USA,9000000.0,27445.0,R,Action
3688,5,longa_metragem,english,USA,5250000.0,766487.0,R,Comedy
3696,6,longa_metragem,english,USA,5000000.0,83574831.0,PG-13,Fantasy
3697,6,longa_metragem,english,USA,4000000.0,87025093.0,R,Horror
3698,7,longa_metragem,english,USA,15000000.0,71897215.0,PG-13,Drama
3699,6,longa_metragem,english,USA,5000000.0,64267897.0,R,Comedy
3700,6,longa_metragem,english,USA,4900000.0,56536016.0,PG-13,Horror
3701,5,longa_metragem,english,USA,5000000.0,104007828.0,R,Horror
3702,4,longa_metragem,english,USA,5000000.0,50820940.0,PG-13,Fantasy
3703,6,longa_metragem,english,USA,4500000.0,44793200.0,NC-17,Action
3706,4,longa_metragem,english,USA,5000000.0,53884821.0,R,Horror
3707,6,longa_metragem,english,USA,5000000.0,36000000.0,R,Drama
3709,4,longa_metragem,english,USA,8500000.0,34872293.0,R,Comedy
3710,7,longa_metragem,english,USA,4500000.0,34468224.0,R,Biography
3712,5,longa_metragem,english,USA,5000000.0,32453345.0,R,Fantasy
3714,8,longa_metragem,english,USA,5000000.0,27296514.0,R,Biography
3715,5,longa_metragem,english,USA,3300000.0,25799043.0,PG-13,Horror
3716,8,longa_metragem,english,USA,9000000.0,25530884.0,R,Mystery
3717,6,longa_metragem,english,USA,5000000.0,27689474.0,R,Horror
3718,7,longa_metragem,english,USA,5000000.0,24138847.0,R,Comedy
3720,7,longa_metragem,english,USA,5000000.0,21501098.0,PG-13,Comedy
3721,5,longa_metragem,english,USA,5000000.0,19281235.0,R,Comedy
3723,5,longa_metragem,english,USA,5000000.0,19421271.0,G,Animation
3724,7,longa_metragem,english,USA,5000000.0,20733485.0,PG-13,Drama
3726,6,longa_metragem,english,USA,5000000.0,24809547.0,R,Comedy
3728,5,longa_metragem,english,USA,4500000.0,23031390.0,R,Comedy
3730,6,longa_metragem,english,USA,5000000.0,21197315.0,R,Horror
3731,5,longa_metragem,other,USA,5000000.0,17382982.0,R,Drama
3732,7,longa_metragem,english,USA,6000000.0,14821531.0,R,Drama
3733,7,longa_metragem,english,USA,5000000.0,18656400.0,PG-13,Drama
3736,4,longa_metragem,english,USA,5000000.0,14343976.0,R,Adventure
3737,6,longa_metragem,english,USA,5000000.0,241437427.0,PG,Comedy
3738,5,longa_metragem,english,USA,5000000.0,14123773.0,R,Crime
3739,4,longa_metragem,english,USA,5000000.0,15126948.0,R,Horror
3742,3,longa_metragem,english,USA,5000000.0,13350177.0,PG-13,Drama
3743,7,longa_metragem,english,USA,5000000.0,13269963.0,R,Drama
3744,5,longa_metragem,english,USA,5000000.0,17768000.0,R,Horror
3745,6,longa_metragem,english,USA,5000000.0,12947763.0,R,Horror
3746,7,longa_metragem,english,USA,5000000.0,14100000.0,R,Comedy
3747,6,longa_metragem,english,USA,5000000.0,12200000.0,PG,Action
3748,5,longa_metragem,english,USA,5000000.0,17683670.0,PG-13,Horror
3749,6,longa_metragem,english,USA,8000000.0,12055108.0,R,Comedy
3750,6,longa_metragem,english,USA,5000000.0,27285953.0,R,Action
3754,6,longa_metragem,english,USA,8000000.0,10572742.0,PG-13,Drama
3757,5,longa_metragem,english,USA,5000000.0,9628751.0,PG,Action
3758,6,longa_metragem,english,USA,5000000.0,8786715.0,PG-13,Comedy
3761,5,longa_metragem,english,USA,5000000.0,6755271.0,R,Horror
3763,7,longa_metragem,english,USA,5000000.0,6157157.0,PG-13,Comedy
3765,6,longa_metragem,english,USA,5000000.0,5480318.0,R,Comedy
3767,6,longa_metragem,english,USA,5000000.0,5308707.0,R,Comedy
3773,6,longa_metragem,english,USA,5000000.0,4040588.0,PG-13,Comedy
3776,4,longa_metragem,english,USA,5000000.0,4700361.0,PG-13,Drama
3777,6,longa_metragem,english,USA,5000000.0,2711210.0,R,Comedy
3778,7,longa_metragem,english,USA,5000000.0,1980338.0,R,Comedy
3780,6,longa_metragem,english,USA,5000000.0,1100000.0,R,Crime
3781,7,longa_metragem,english,USA,5000000.0,2445646.0,R,Biography
3782,7,longa_metragem,english,USA,5000000.0,2221809.0,PG-13,Drama
3783,6,longa_metragem,english,USA,5000000.0,296665.0,R,Biography
3784,7,longa_metragem,english,USA,5000000.0,3219029.0,R,Crime
3787,7,longa_metragem,english,USA,7000000.0,1040879.0,R,Comedy
3788,6,longa_metragem,english,USA,5000000.0,326308.0,R,Crime
3793,7,longa_metragem,english,USA,5000000.0,124720.0,PG,Drama
3795,6,longa_metragem,english,USA,2000000.0,99147.0,R,Drama
3797,6,longa_metragem,english,USA,5000000.0,65069140.0,PG-13,Horror
3798,6,longa_metragem,english,USA,5000000.0,65087.0,R,Crime
3821,8,longa_metragem,english,USA,890000.0,24475416.0,R,Drama
